Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
2.0,2.0,0.024972426000203995,-4.999999999999999,13.0,9.0,0.5,0
1.0,4.0,7.085617415000343,7.000000000000001,418.0,8.000000000000002,0.7,2
2.0,4.0,12.785833800000091,7.000000000000001,254.0,7.000000000000001,0.1,0
2.0,4.0,20.011444494999978,-7.000000000000001,261.0,9.0,0.4,0
2.0,4.0,27.540263722999953,-4.999999999999999,161.0,8.000000000000002,0.6,0
2.0,4.0,34.41524355199999,-7.000000000000001,2.0,7.000000000000001,0.2,0
2.0,4.0,41.67733951900027,-7.000000000000001,391.0,9.0,0.3,0
2.0,4.0,48.66119978300003,-7.000000000000001,61.0,8.000000000000002,0.5,0
1.0,4.0,55.6439329990003,-4.999999999999999,374.0,8.000000000000002,0.7,1
2.0,4.0,60.92150797000022,7.000000000000001,369.0,7.000000000000001,0.1,0
2.0,4.0,68.42771024300009,4.999999999999999,34.0,7.000000000000001,0.4,0
1.0,4.0,75.62011837399996,7.000000000000001,60.0,6.0,0.6,2
2.0,4.0,80.90634559199998,4.999999999999999,66.0,6.0,0.2,0
2.0,4.0,88.25933539000016,-7.000000000000001,220.0,7.000000000000001,0.3,0
2.0,4.0,95.40636170500011,-7.000000000000001,196.0,7.000000000000001,0.5,0
