Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.04247509500009983,4.999999999999999,324.0,8.000000000000002,0.5,2
2.0,4.0,5.547385094999754,7.000000000000001,298.0,7.000000000000001,0.3,0
2.0,4.0,12.923310859999674,7.000000000000001,29.0,9.0,0.6,0
2.0,4.0,20.092731333999836,7.000000000000001,203.0,8.000000000000002,0.4,0
2.0,4.0,27.3079329090001,4.999999999999999,367.0,9.0,0.7,2
2.0,4.0,34.345156914999734,7.000000000000001,47.0,6.0,0.1,2
2.0,4.0,39.808095103999676,7.000000000000001,228.0,9.0,0.2,0
2.0,4.0,47.23432360400011,-4.999999999999999,258.0,6.0,0.5,0
2.0,4.0,54.34043721699982,-4.999999999999999,244.0,8.000000000000002,0.3,0
1.0,4.0,61.661616286000026,7.000000000000001,105.0,6.0,0.6,2
2.0,4.0,66.90529211600006,-4.999999999999999,308.0,7.000000000000001,0.4,0
1.0,4.0,74.1869588300001,-4.999999999999999,426.0,8.000000000000002,0.7,1
2.0,4.0,79.42654494999988,4.999999999999999,175.0,9.0,0.1,0
2.0,4.0,86.84473204200003,-7.000000000000001,131.0,6.0,0.2,0
2.0,4.0,93.84353229499993,4.999999999999999,300.0,8.000000000000002,0.5,0
