Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
2.0,4.0,0.03192792000118061,7.000000000000001,350.0,9.0,0.2,2
1.0,4.0,5.142394877000697,7.000000000000001,388.0,7.000000000000001,0.7,2
2.0,4.0,10.221896959999867,7.000000000000001,201.0,8.000000000000002,0.5,2
2.0,4.0,15.28755903199999,4.999999999999999,24.0,9.0,0.1,2
1.0,4.0,20.30608975799987,-4.999999999999999,313.0,8.000000000000002,0.6,1
1.0,3.0,25.319669479000368,7.000000000000001,410.0,8.000000000000002,0.3,1
1.0,4.0,30.587018854001144,-7.000000000000001,118.0,6.0,0.4,1
2.0,4.0,35.61093303100097,7.000000000000001,245.0,6.0,0.2,2
1.0,4.0,40.69080760700126,-7.000000000000001,232.0,7.000000000000001,0.7,1
1.0,4.0,45.86574128299981,-7.000000000000001,387.0,6.0,0.5,1
2.0,4.0,50.88042891900113,-4.999999999999999,4.0,7.000000000000001,0.1,2
1.0,4.0,55.99005099200076,-4.999999999999999,114.0,9.0,0.6,1
1.0,4.0,61.0242675490008,-7.000000000000001,342.0,9.0,0.3,1
1.0,4.0,66.12710907700057,7.000000000000001,49.0,6.0,0.4,2
1.0,4.0,71.14531843500117,-4.999999999999999,25.0,6.0,0.2,1
