Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.017476064998845686,4.999999999999999,398.0,9.0,0.5,2
1.0,4.0,4.595589738999479,7.000000000000001,180.0,9.0,0.4,2
1.0,4.0,9.106913188999897,-7.000000000000001,9.0,8.000000000000002,0.6,1
1.0,4.0,13.562864814999557,7.000000000000001,194.0,9.0,0.1,1
1.0,1.0,18.33842672799983,-7.000000000000001,36.0,7.000000000000001,0.3,1
1.0,1.0,22.730829901000106,-7.000000000000001,313.0,8.000000000000002,0.2,2
1.0,4.0,27.401779926000017,7.000000000000001,257.0,7.000000000000001,0.7,2
1.0,1.0,31.898541836999357,-7.000000000000001,114.0,8.000000000000002,0.5,1
1.0,1.0,36.51373656299984,-7.000000000000001,336.0,6.0,0.4,1
1.0,4.0,41.01003952300016,4.999999999999999,277.0,9.0,0.6,2
1.0,2.0,45.64249590600048,4.999999999999999,369.0,8.000000000000002,0.1,2
1.0,1.0,50.19461657799911,7.000000000000001,252.0,9.0,0.3,1
1.0,1.0,54.74577641900032,7.000000000000001,152.0,7.000000000000001,0.2,1
1.0,4.0,59.21169652299977,4.999999999999999,7.0,9.0,0.7,2
1.0,1.0,63.94531435099998,-7.000000000000001,260.0,7.000000000000001,0.5,1
1.0,4.0,68.42686765600047,7.000000000000001,45.0,8.000000000000002,0.4,2
1.0,4.0,73.08257431099992,4.999999999999999,187.0,6.0,0.6,2
1.0,4.0,77.73041702099908,-7.000000000000001,412.0,7.000000000000001,0.1,2
1.0,1.0,82.95337705900056,7.000000000000001,255.0,7.000000000000001,0.3,1
1.0,1.0,87.465478918999,-4.999999999999999,268.0,7.000000000000001,0.2,1
