Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
2.0,1.0,0.02595404499970755,-7.000000000000001,399.0,6.0,0.7,1
0.0,2.0,6.649841121000009,-4.999999999999999,37.0,6.0,0.1,0
2.0,4.0,14.020961529000033,-4.999999999999999,325.0,8.000000000000002,0.2,0
2.0,4.0,21.435318389999793,-4.999999999999999,249.0,6.0,0.5,0
2.0,4.0,28.66828459999988,-7.000000000000001,133.0,7.000000000000001,0.6,0
2.0,4.0,35.74824653199994,-7.000000000000001,340.0,9.0,0.4,0
2.0,4.0,42.928527439999925,4.999999999999999,405.0,7.000000000000001,0.3,0
1.0,4.0,49.74602938599992,4.999999999999999,326.0,7.000000000000001,0.7,1
2.0,4.0,55.068158971999765,-7.000000000000001,262.0,6.0,0.1,0
2.0,4.0,62.34419651899998,7.000000000000001,341.0,9.0,0.2,0
2.0,4.0,69.49567963799973,-7.000000000000001,421.0,6.0,0.5,0
2.0,4.0,76.59984124199991,-7.000000000000001,345.0,6.0,0.6,0
2.0,4.0,83.56869658599999,-4.999999999999999,25.0,9.0,0.4,0
2.0,4.0,90.58325237500003,4.999999999999999,386.0,7.000000000000001,0.3,0
1.0,4.0,97.6863103390001,4.999999999999999,127.0,8.000000000000002,0.7,2
